1779593401080
4
0,-1019,273,0,0,350,4,240
0,-1019,220,0,-315,0,6,120
0,-1018,196,9,-15,0,6,150
1779593401594
3
0,-1017,202,9,165,0,6,90
0,-1017,206,3,0,0,6,17
0,-974,206,125,-1,36,2,403
1779593402103
4
0,-951,205,124,0,36,2,180
0,-917,128,124,-15,0,6,270
0,-910,131,125,105,0,6,60
1779593402606
6
0,-887,182,125,465,0,6,180
0,-886,184,62,0,0,6,4
0,-882,184,14,0,273,4,86
0,-881,183,0,0,273,4,180
0,-882,153,0,-435,0,6,60
1779593403122
5
0,-882,105,0,-15,0,6,210
0,-882,118,0,225,0,6,120
0,-882,124,0,0,0,6,22
0,-882,124,0,0,276,4,98
0,-885,124,-84,0,276,3,60
1779593403617
6
0,-885,123,-84,0,276,3,0
0,-918,46,-124,-15,0,7,270
0,-933,58,-124,225,0,7,120
0,-936,64,-62,0,0,7,21
0,-946,64,-125,0,279,3,99
1779593404143
4
0,-964,63,-125,0,279,3,150
0,-998,-13,-125,-15,0,7,270
0,-1010,-7,-125,165,0,7,90
1779593404655
3
0,-1013,-1,-125,225,0,7,30
0,-1016,4,-62,0,0,7,21
0,-1071,4,-125,0,282,3,459
1779593405159
7
0,-1073,4,-125,0,282,3,16
0,-1074,4,-125,0,0,7,14
0,-1104,61,-125,480,0,7,240
0,-1105,64,-62,0,0,7,4
0,-1120,63,-125,0,285,3,146
0,-1131,21,-125,-375,0,7,90
1779593405664
4
0,-1153,-14,-125,-15,0,7,180
0,-1187,54,-124,525,0,7,270
0,-1189,64,-62,0,0,7,16
0,-1192,64,-104,0,288,3,44
1779593406184
4
0,-1206,63,-125,0,288,3,120
0,-1240,-13,-124,-15,0,7,270
0,-1255,-1,-125,225,0,7,120
1779593406685
3
0,-1273,55,-125,525,0,7,150
0,-1275,64,-62,0,0,7,15
0,-1316,64,-125,0,291,3,345
1779593407201
6
0,-1316,63,-125,0,291,3,0
0,-1349,-13,-124,-15,0,7,270
0,-1364,-1,-124,225,0,7,120
0,-1367,4,-62,0,0,7,21
0,-1377,4,-125,0,294,3,99
1779593407706
4
0,-1403,3,-125,0,294,3,210
0,-1437,-73,-125,-15,0,7,270
0,-1441,-73,-125,45,0,7,30
1779593408213
3
0,-1452,-60,-125,225,0,7,90
0,-1454,-56,-62,0,0,7,18
0,-1502,-56,-125,0,296,3,402
1779593408720
5
0,-1505,-57,-125,0,296,3,30
0,-1539,-133,-125,-15,0,7,270
0,-1559,-110,-102,34,0,7,161
0,-1564,-109,-130,43,62,3,49
1779593409239
6
0,-1566,-108,-114,76,62,3,15
0,-1567,-108,-114,76,61,3,15
0,-1606,-183,-163,-75,0,7,240
0,-1611,-184,-157,-15,0,6,30
0,-1640,-144,-115,405,0,6,210
1779593409750
12
0,-1643,-130,-109,465,0,6,30
0,-1646,-119,0,0,0,6,23
0,-1646,-119,0,0,56,2,7
0,-1638,-125,120,-30,56,2,148
0,-1634,-125,121,-30,57,2,32
0,-1626,-127,51,-12,57,4,90
0,-1626,-128,45,0,57,4,9
0,-1624,-128,21,0,58,4,51
0,-1623,-128,0,0,58,4,60
0,-1624,-128,-42,0,58,3,30
0,-1626,-128,-76,19,58,3,26
0,-1626,-128,-77,19,57,3,4
1779593410256
5
0,-1626,-129,-76,19,57,3,0
0,-1661,-205,-132,-15,0,7,270
0,-1669,-203,-132,105,0,7,60
0,-1690,-152,-102,465,0,6,180
1779593410770
8
0,-1696,-120,-101,585,0,6,60
0,-1696,-115,51,18,0,6,6
0,-1693,-114,5,2,69,4,84
0,-1692,-114,0,0,69,4,60
0,-1692,-116,0,0,69,3,0
0,-1716,-192,-88,-15,0,7,270
0,-1719,-192,-88,45,0,7,30
1779593411268
6
0,-1726,-179,-87,225,0,7,90
0,-1728,-176,-43,0,0,7,15
0,-1729,-176,-19,0,306,5,45
0,-1736,-177,-125,0,306,3,90
0,-1771,-254,-125,-15,0,7,270
1779593411785
1
0,-1835,-30,-125,670,0,7,510
1779593412286
3
0,-1890,271,-110,670,0,7,450
0,-1890,274,-54,0,0,7,4
0,-1893,274,-31,0,362,5,56
1779593412798
4
0,-1893,274,-7,0,362,5,30
0,-1893,274,0,0,362,5,270
0,-1903,274,-125,0,362,3,120
0,-1911,274,-53,0,362,5,90
1779593413315
3
0,-1912,274,-5,0,362,5,60
0,-1912,274,0,0,362,5,270
0,-1896,274,125,0,362,2,180
1779593413827
4
0,-1892,274,125,0,362,2,30
0,-1890,274,109,0,362,4,19
0,-1881,274,13,0,360,4,131
0,-1881,274,0,0,360,4,330
