1738559836282
7
0,967,708,0,0,142,5,90
0,966,708,-55,-5,142,3,35
0,946,706,-138,-13,141,3,175
0,946,706,-124,62,141,3,2
0,938,709,-148,74,140,3,58
0,936,711,-166,0,140,3,16
0,916,711,-139,0,139,3,134
1738559836789
5
0,886,711,-138,0,139,3,210
0,884,711,-134,33,139,3,20
0,869,714,-142,35,138,3,100
0,868,715,-146,0,138,3,13
0,845,715,-139,0,137,3,167
1738559837299
5
0,815,715,-138,0,137,3,210
0,813,715,-108,86,137,3,20
0,803,723,-130,138,136,3,78
0,786,741,-160,138,681,3,120
0,773,752,-150,129,680,3,82
1738559837810
5
0,764,760,-162,112,680,3,60
0,738,778,-164,82,679,3,168
0,718,788,-154,61,678,3,131
0,698,796,-150,48,677,3,135
0,696,797,-150,48,676,3,16
1738559838320
5
0,667,806,-146,38,676,3,200
0,644,812,-146,20,675,3,160
0,626,814,-140,20,674,3,120
0,623,815,-141,0,674,3,27
0,623,815,-142,0,673,3,3
1738559838828
3
0,618,815,-138,0,673,3,30
0,618,815,-138,6,673,3,5
0,552,818,-139,6,672,3,475
1738559839343
5
0,552,818,-127,56,672,3,0
0,539,822,-147,64,671,3,90
0,499,745,-147,-15,0,7,270
0,478,765,-148,285,0,7,150
1738559839846
7
0,455,830,-148,585,0,7,150
0,452,843,-42,-4,0,7,21
0,446,843,-126,-12,669,3,69
0,445,843,-117,58,669,3,11
0,438,846,-147,73,668,3,49
0,435,848,-166,0,668,3,25
0,409,848,-139,0,667,3,185
1738559840360
5
0,384,848,-138,0,667,3,180
0,383,848,-134,33,667,3,7
0,367,851,-142,35,666,3,113
0,367,852,-146,0,666,3,1
0,338,852,-139,0,665,3,209
1738559840872
6
0,313,852,-138,0,665,3,180
0,312,852,-114,78,665,3,7
0,287,869,-151,102,664,3,177
0,269,889,-151,282,0,7,116
0,265,895,0,0,0,7,23
0,265,896,0,0,662,3,7
1738559841379
2
0,253,890,-138,-10,662,3,138
0,202,886,-138,-10,661,3,372
1738559841889
5
0,200,886,-127,53,661,3,14
0,185,891,-147,62,660,3,106
0,145,814,-147,-15,0,7,270
0,128,827,-147,225,0,7,120
1738559842396
4
0,105,883,-147,525,0,7,150
0,105,885,0,0,0,7,5
0,105,885,0,0,683,3,25
0,68,871,-129,-52,683,3,330
1738559842913
6
0,66,870,-137,-22,683,3,15
0,14,861,-136,-22,682,3,375
0,12,861,-133,36,682,3,19
0,2,863,-143,39,688,3,71
0,1,864,-115,-92,688,3,7
0,-2,862,-116,-93,687,3,23
1738559843419
4
0,-9,856,-137,-20,687,3,63
0,-29,853,-112,-80,686,3,145
0,-50,838,-136,-25,685,3,185
0,-66,835,-136,-26,684,3,117
1738559843929
6
0,-78,832,-136,-25,684,3,90
0,-82,832,-138,13,684,3,27
0,-90,832,-139,13,691,3,63
0,-92,833,-129,-52,691,3,8
0,-129,818,-136,-22,690,3,287
0,-134,817,-137,-23,689,3,35
1738559844439
5
0,-179,809,-136,-22,689,3,330
0,-183,809,-133,38,689,3,28
0,-196,812,-143,40,697,3,92
0,-197,813,-121,-86,697,3,6
0,-203,808,-113,-81,696,3,54
1738559844948
4
0,-211,803,-137,-20,696,3,70
0,-231,800,-112,-80,695,3,145
0,-252,785,-136,-25,694,3,185
0,-267,782,-136,-26,693,3,110
1738559845458
6
0,-283,779,-136,-25,693,3,120
0,-284,779,-138,7,693,3,4
0,-300,779,-138,7,692,3,116
0,-303,780,-130,-48,692,3,20
0,-335,768,-126,-56,700,3,246
0,-336,768,-127,-56,699,3,4
1738559845966
2
0,-362,756,-138,-10,699,3,205
0,-404,753,-138,-10,698,3,305
1738559846480
9
0,-412,752,-138,-10,698,3,60
0,-415,752,-127,54,698,3,19
0,-424,756,-147,63,706,3,71
0,-429,758,-159,-14,706,3,27
0,-438,757,-138,-12,705,3,63
0,-440,757,-124,62,705,3,13
0,-446,760,-148,74,704,3,47
0,-450,762,-166,0,704,3,25
0,-476,762,-139,0,703,3,185
1738559846990
5
0,-500,762,-138,0,703,3,180
0,-502,762,-134,33,703,3,7
0,-517,765,-142,35,702,3,113
0,-518,766,-146,0,702,3,1
0,-547,766,-139,0,701,3,209
1738559847498
5
0,-571,766,-138,0,701,3,180
0,-573,766,-111,83,701,3,7
0,-577,769,-96,114,714,3,34
0,-598,794,-166,143,713,3,174
0,-616,809,-150,129,712,3,115
1738559848010
5
0,-620,813,-162,112,712,3,26
0,-646,831,-164,82,711,3,170
0,-666,841,-154,61,710,3,131
0,-686,849,-150,48,709,3,135
0,-693,851,-144,47,708,3,48
1738559848520
5
0,-717,859,-146,38,708,3,166
0,-740,865,-144,31,707,3,160
0,-761,869,-141,30,721,3,154
0,-763,870,-143,-23,721,3,7
0,-766,869,-143,-24,720,3,23
1738559849018
6
0,-769,869,-125,62,720,3,21
0,-778,873,-148,74,719,3,69
0,-779,874,-166,0,719,3,1
0,-830,874,-138,0,718,3,359
0,-831,874,-134,33,718,3,6
0,-838,876,-143,36,717,3,54
1738559849526
7
0,-846,877,-142,35,717,3,60
0,-847,878,-146,0,717,3,3
0,-901,878,-138,0,716,3,387
0,-902,878,-114,78,716,3,6
0,-904,878,-114,78,715,3,24
0,-910,862,-183,-495,0,7,30
1738559850052
2
0,-953,800,-183,-15,0,7,240
0,-1003,870,-183,525,0,7,270
1738559850555
7
0,-1013,905,-183,645,0,7,60
0,-1016,913,-75,-3,0,7,12
0,-1044,912,-138,-6,726,3,228
0,-1046,912,-131,43,726,3,7
0,-1053,914,-144,48,725,3,53
0,-1055,915,-152,-6,725,3,12
0,-1075,914,-139,-6,724,3,138
1738559851072
11
0,-1078,914,-112,80,724,3,21
0,-1082,917,-135,96,723,3,39
0,-1085,919,-176,0,723,3,15
0,-1101,919,-138,0,722,3,105
0,-1102,919,-108,86,722,3,6
0,-1107,923,-155,17,729,3,44
0,-1112,923,-139,15,642,3,40
0,-1116,924,-140,0,642,3,21
0,-1142,924,-138,0,641,3,189
0,-1146,924,-137,-18,641,3,26
0,-1147,924,-137,-19,640,3,4
1738559851577
7
0,-1171,920,-137,-18,640,3,180
0,-1175,920,-129,50,640,3,23
0,-1188,925,-146,56,646,3,97
0,-1193,927,-148,-49,646,3,28
0,-1193,926,-148,-49,645,3,2
0,-1196,926,-145,6,645,3,19
0,-1219,927,-139,6,644,3,161
1738559852089
3
0,-1262,929,-127,55,644,3,309
0,-1287,940,-147,64,643,3,174
0,-1291,942,-148,65,0,7,27
1738559852601
3
0,-1315,980,-129,46,0,7,167
0,-1344,991,-145,52,635,3,202
0,-1365,1013,-146,293,0,7,141
1738559853113
3
0,-1365,1014,-79,3,0,7,3
0,-1428,1017,-127,55,650,3,475
0,-1432,1019,-148,65,649,3,32
1738559853623
6
0,-1453,1028,-147,64,649,3,142
0,-1471,1050,-147,304,0,7,128
0,-1475,1059,-39,-7,0,7,23
0,-1488,1056,-136,-25,745,3,127
0,-1491,1056,-138,7,745,3,20
0,-1501,1057,-139,7,744,3,70
1738559854130
5
0,-1509,1056,-138,7,744,3,60
0,-1510,1057,-131,-46,744,3,4
0,-1552,1042,-129,-48,743,3,321
0,-1568,1036,-136,-22,742,3,123
0,-1568,1036,-137,-23,741,3,2
1738559854639
2
0,-1622,1027,-112,-80,741,3,394
0,-1635,1018,-113,-81,740,3,116
1738559855151
4
0,-1636,1017,-137,-20,740,3,8
0,-1656,1014,-112,-80,739,3,145
0,-1677,999,-136,-25,738,3,185
0,-1700,995,-136,-26,737,3,172
1738559855661
6
0,-1708,993,-136,-25,737,3,60
0,-1709,993,-138,7,737,3,6
0,-1724,993,-138,7,736,3,114
0,-1728,994,-130,-49,736,3,22
0,-1749,986,-126,-57,735,3,161
0,-1768,978,-126,-58,734,3,147
1738559856171
3
0,-1784,970,-138,-10,734,3,126
0,-1820,967,-138,-10,733,3,264
0,-1831,966,-43,-3,733,5,120
1738559856679
3
0,-1831,966,-19,-1,733,5,30
0,-1832,966,0,0,733,5,390
0,-1827,967,126,10,733,2,90
1738559857189
2
0,-1784,970,126,58,733,2,310
0,-1755,983,148,68,734,2,200
1738559857702
6
0,-1749,986,152,57,734,2,40
0,-1728,993,146,55,735,2,140
0,-1728,994,156,-8,735,2,2
0,-1710,993,138,-7,736,2,118
0,-1709,993,136,25,736,2,13
0,-1681,998,141,26,737,2,197
1738559858209
5
0,-1677,999,116,83,737,2,28
0,-1656,1014,183,27,738,2,142
0,-1636,1017,115,82,739,2,130
0,-1622,1027,183,30,740,2,103
0,-1605,1030,141,23,741,2,107
1738559858721
3
0,-1568,1036,133,50,741,2,263
0,-1552,1042,146,52,742,2,111
0,-1532,1049,145,52,743,2,136
1738559859229
7
0,-1510,1056,145,51,743,2,150
0,-1510,1057,154,-8,743,2,1
0,-1492,1056,138,-7,744,2,119
0,-1491,1056,136,25,744,2,13
0,-1488,1055,136,25,745,2,17
0,-1460,983,136,-135,0,6,210
1738559859738
6
0,-1451,978,136,-15,0,6,60
0,-1427,1008,136,345,0,6,180
0,-1423,1016,58,-2,0,6,24
0,-1395,1014,138,-6,650,2,216
0,-1392,998,138,-495,0,6,30
1738559860253
5
0,-1358,936,138,-15,0,6,240
0,-1329,977,138,405,0,6,210
0,-1327,984,0,0,0,6,16
0,-1327,984,0,0,635,2,14
0,-1326,985,35,-13,635,2,30
1738559860758
5
0,-1310,978,130,-47,635,2,150
0,-1308,978,137,18,635,2,18
0,-1281,980,140,19,636,2,192
0,-1260,919,140,-255,0,6,150
1738559861263
7
0,-1243,902,140,-15,0,6,120
0,-1222,923,140,285,0,6,150
0,-1220,927,62,-2,0,6,12
0,-1196,926,138,-6,644,2,198
0,-1196,926,131,43,644,2,0
0,-1193,927,129,-50,645,2,22
0,-1193,927,129,-50,646,2,8
1738559861782
5
0,-1177,920,129,-50,646,2,120
