1738560288263
2
0,-705,1627,0,0,572,5,450
0,-702,1627,84,0,572,2,60
1738560288775
4
0,-686,1627,138,0,572,2,120
0,-682,1627,114,0,572,10,30
0,-675,1628,0,0,572,10,0
0,-675,1664,0,0,-1,14,360
1738560289282
1
0,-675,1715,0,0,-1,14,510
1738560289791
1
0,-675,1766,0,0,-1,14,510
1738560290302
3
0,-675,1814,0,0,-1,14,450
0,-675,1814,0,0,0,6,30
0,-675,1815,0,60,0,6,30
1738560290814
6
0,-675,1817,0,120,0,6,30
0,-675,1819,0,0,0,6,7
0,-675,1819,0,0,868,10,173
0,-665,1821,142,34,868,2,120
0,-652,1824,25,6,868,4,150
0,-652,1824,2,1,868,4,30
1738560291322
1
0,-652,1825,0,0,868,4,510
