1738560937006
4
0,422,987,0,0,261,5,150
0,422,910,0,-15,0,7,270
0,422,917,0,165,0,7,90
1738560937517
5
0,422,922,0,225,0,7,30
0,422,927,9,0,0,7,17
0,422,927,9,0,654,5,13
0,422,927,0,0,654,5,270
0,404,926,-138,-10,654,3,180
1738560938031
8
0,387,925,-138,-10,654,3,120
0,385,925,-124,62,654,3,17
0,379,927,-148,74,659,3,43
0,377,929,-117,-117,659,3,15
0,372,924,-140,-26,658,3,44
0,343,918,-136,-25,657,3,211
0,340,918,-138,7,657,3,23
0,335,918,-139,7,656,3,37
1738560938541
4
0,322,918,-138,7,656,3,90
0,321,919,-130,-48,656,3,10
0,294,909,-125,-58,663,3,207
0,268,897,-126,-58,662,3,203
1738560939049
3
0,253,890,-138,-10,662,3,119
0,219,887,-138,-10,661,3,241
0,208,887,-19,-1,661,5,150
1738560939558
1
0,208,887,0,0,661,5,510
